city,temp_c,rain_mm,humid,price_f,year,month,day_of_week,region_encoded
Gampaha,0.6087862456070876,0.8457732846017524,1.5192975463275602,377.24,2024,4,4,6
Hambantota,-0.7652620929928838,1.1138378703859506,0.996008083835965,94.26,2024,4,4,7
Jaffna,-1.2502203301458144,-1.5280091658293689,1.00405869095122,306.61,2024,4,4,8
Kalutara,0.9522983302570794,1.8783510147112783,-0.8475809455575014,430.48,2024,4,4,9
Kandy,0.3258939406012109,-1.5632808218536054,0.4244149786528373,438.29,2024,4,4,10
Kegalle,1.2149840420482512,-1.3296061006930382,1.3743866182529636,297.08,2024,4,4,11
Kilinochchi,0.1844477880982729,0.2928900764218442,-0.839530338442246,223.0,2024,4,4,12
Kurunegala,0.04300163559533417,-0.5086583067289319,0.08628947981211407,379.02,2024,4,4,13
Mannar,-0.2803038558399526,-0.08539843443809282,-1.1293521945914373,382.07,2024,4,4,14
Monaragala,-1.2098071437164035,-0.024554827796284925,0.7142368348020292,479.83,2024,4,4,17
Matara,1.4776697538394215,0.7875750521617624,1.5837024032496023,330.05,2024,4,4,16
Monaragala,0.42692690667473815,-0.9424996758270417,-1.0327449092083734,279.59,2024,4,4,17
Mullaitivu,-1.4118730758634581,-1.3666413395184864,-1.016643694977863,306.53,2024,4,4,18
Monaragala,0.6289928388217919,0.34756114325941107,-1.5399331574694581,57.51,2024,4,4,17
Polonnaruwa,0.3663071270306216,0.7831660951587328,0.9155020126834119,279.53,2024,4,4,20
Ratnapura,0.3865137202453274,-1.1197397473488304,-0.1713299478760549,445.84,2024,4,4,22
Trincomalee,0.5683730591776761,1.8060441198615935,-0.2357348047980983,182.6,2024,4,4,23
Vavuniya,-0.03782473726348735,-0.08363485163688109,1.3099817613309213,424.13,2024,4,4,24
Ampara,0.1238280084541564,-0.31819136419805427,0.5290728711511561,242.22,2024,5,3,0
Anuradhapura,-0.44195660155759636,0.4798298533502982,1.7527651526699635,320.06,2024,5,3,1
Badulla,0.1238280084541564,1.674657201171312,0.5934777280731995,280.97,2024,5,3,2
Batticaloa,1.0533312963306067,0.6456066366642099,-1.3467185867033309,280.43,2024,5,3,3
Colombo,1.6797356859864758,-0.5880195327834641,-1.692894692659309,53.24,2024,5,3,4
Galle,1.7403554656305917,-0.5086583067289319,1.26167811863939,56.04,2024,5,3,5
Gampaha,1.1947774488335454,-0.9134005596070465,-1.5238319432389473,329.62,2024,5,3,6
Jaffna,0.4875466863188546,0.013362202429769491,0.19899797942568886,331.01,2024,5,3,8
Kalutara,1.558496126698243,-0.40901587846046356,0.4083137644223265,406.71,2024,5,3,9
Kandy,0.6896126184659092,-1.275816825256077,0.38416194307656076,495.68,2024,5,3,10
Kegalle,0.04300163559533417,-0.08363485163688109,0.456617407113859,321.74,2024,5,3,11
Kilinochchi,0.7098192116806149,0.8448914932011469,1.6159048317106228,448.8,2024,5,3,12
Mannar,0.04300163559533417,0.3942960874915244,-0.9602894451710756,278.23,2024,5,3,14
Matale,-0.7046423133487674,0.5256830061818056,0.456617407113859,79.59,2024,5,3,15
Matara,0.14403460166886142,1.0256587303253593,1.5998036174801131,210.07,2024,5,3,16
Monaragala,-1.8362115333722722,-0.11273396785687637,-1.0407955163236287,129.46,2024,5,3,17
Mullaitivu,0.5481664659629704,0.38547817348546526,-0.8073279099812248,284.8,2024,5,3,18
Nuwara Eliya,1.1745708556188397,0.43044953491636706,-1.3386679795880754,67.52,2024,5,3,19
Polonnaruwa,-0.8056752794222946,0.9824509516956692,-0.6463157676761186,221.69,2024,5,3,20
Monaragala,-1.5533192283663961,-0.7291061568804104,0.7303380490325388,156.08,2024,5,3,17
Ratnapura,-0.4217500083428906,-0.21149460472473866,0.08628947981211407,257.87,2024,5,3,22
Trincomalee,-1.7351785672987448,-1.5888527724711767,-0.3967469471032045,160.69,2024,5,3,23
Vavuniya,-0.7450554997781781,-1.5077279636154328,-1.2420606942050114,118.23,2024,5,3,24
Ampara,-1.8362115333722722,-0.21943072733019195,0.3439089075002842,165.39,2024,5,2,0
Anuradhapura,-0.15906429655172033,0.29906261622608576,0.2714534434629871,304.7,2024,5,2,1
Badulla,0.8310587709688464,-1.5191912518233097,0.6659331921104966,274.64,2024,5,2,2
Batticaloa,-0.01761814404878161,0.6923415808963236,-1.3869716222796074,367.02,2024,5,2,3
Colombo,-1.3714598894340473,-0.08363485163688109,0.2634028363477311,233.04,2024,5,2,4
Galle,0.22486097452768364,1.8968686341240026,0.9316032269139216,89.48,2024,5,2,5
Gampaha,-1.8362115333722722,-0.08363485163688109,1.6561578672868995,443.45,2024,5,2,6
Hambantota,1.3362236013364825,-0.6030099865937647,0.5934777280731995,432.68,2024,5,2,7
Jaffna,1.6797356859864758,1.3774934991671188,0.7544898703783057,294.73,2024,5,2,8
Kalutara,1.093744482760018,-0.9010554799985637,0.5773765138426886,301.64,2024,5,2,9
Kandy,-0.03782473726348735,-0.4310606634756114,0.08628947981211407,279.53,2024,5,2,10
Kegalle,0.16424119488356714,0.4807116447509041,0.4968704426901355,486.71,2024,5,2,11
Kilinochchi,-0.6440225337046508,-1.289925487665772,1.3260829755614323,87.5,2024,5,2,12
Kurunegala,1.1745708556188397,0.2734906656085142,-0.21158298345233145,100.82,2024,5,2,13
Mannar,-1.1289807708575814,-0.6224093974070947,0.6659331921104966,290.82,2024,5,2,14
Matale,1.1341576691894282,-1.4415936085699892,0.31975708615451853,376.45,2024,5,2,15
Matara,1.3564301945511883,-0.40813408705985765,0.3519595146155402,460.66,2024,5,2,16
Monaragala,0.3663071270306216,-0.6338726856149717,0.10239069404262492,306.09,2024,5,2,17
Mullaitivu,-1.3512532962193415,-0.3446451062162317,0.456617407113859,67.73,2024,5,2,18
Nuwara Eliya,1.4978763470541272,-0.08363485163688109,0.08628947981211407,73.11,2024,5,2,19
Polonnaruwa,1.1139510759747238,-1.155011403373067,0.9396538340291776,404.04,2024,5,2,20
Puttalam,-0.7450554997781781,1.2364068750701727,1.3099817613309213,495.56,2024,5,2,21
Ratnapura,-0.3207170422693634,-1.1902830593973035,0.47271862134436987,279.53,2024,5,2,22
Trincomalee,-0.30051044905465835,0.09536880268611962,1.0201599051817307,315.42,2024,5,2,23
Vavuniya,0.04300163559533417,1.5556153620895135,0.46466801422911386,199.98,2024,5,2,24
Ampara,-0.03782473726348735,0.7258496541193484,-1.2098582657439902,368.54,2024,5,1,0
Badulla,0.5279598727482654,-0.8790106949834159,0.44051619288334815,273.64,2024,5,1,2
Batticaloa,0.04300163559533417,0.00013533142068077652,1.4065890467139852,398.96,2024,5,1,3
Colombo,0.5279598727482654,0.04246131864976477,-1.298414944011799,179.73,2024,5,1,4
Galle,0.3461005338159159,-1.4371846515669595,0.537123478266412,164.62,2024,5,1,5
Monaragala,-1.0481543979987598,-0.18239548850474338,0.09434008692737007,279.53,2024,5,1,17
Hambantota,0.04300163559533417,-0.2970283705835123,-0.09887448383875781,344.67,2024,5,1,7
Kalutara,-1.2098071437164035,-1.3957404557384818,0.013834015774816978,180.22,2024,5,1,9
Kandy,-1.1289807708575814,-0.9513175898331009,-1.8297550136186493,66.97,2024,5,1,10
Kegalle,0.9927115166864908,-0.08363485163688109,-0.43699998267948104,315.37,2024,5,1,11
Kilinochchi,0.0025884491659234087,0.7117409917096535,1.350234796907198,361.32,2024,5,1,12
Kurunegala,0.04300163559533417,-0.2344211811404924,0.41636437153758243,261.26,2024,5,1,13
Mannar,0.4875466863188546,1.656139581758588,0.2634028363477311,468.9,2024,5,1,14
Matale,-0.3207170422693634,-0.1453602496792951,-1.3306173724728199,481.86,2024,5,1,15
Matara,-1.5533192283663961,-1.2308454638251756,0.3922125501918168,145.24,2024,5,1,16
Monaragala,-0.09844451690760384,-0.97953491465249,0.6498319778799857,216.33,2024,5,1,17
Mullaitivu,0.4471334998894432,-0.08363485163688109,0.08628947981211407,279.53,2024,5,1,18
Nuwara Eliya,0.9320917370423737,-0.7555598988985879,-1.6687428713135433,101.64,2024,5,1,19
Polonnaruwa,-1.816004940157567,-0.4813227733101484,0.08628947981211407,81.61,2024,5,1,20
Monaragala,1.2149840420482512,1.387193204573784,1.5595505819038367,296.49,2024,5,1,17
Ratnapura,-0.9269148387105268,-0.7652596043052529,0.722287441917284,459.37,2024,5,1,22
Trincomalee,-0.30051044905465835,-1.0042250738694558,1.358285404022454,136.89,2024,5,1,23
Vavuniya,-0.4823697879870071,-1.4468843569736247,0.16679555096466717,433.62,2024,5,1,24
Anuradhapura,1.2351906352629554,-0.8737199465797802,0.33585830038502934,418.69,2024,5,0,1
Badulla,0.3258939406012109,1.7222739368040316,0.08628947981211407,352.01,2024,5,0,2
Batticaloa,-0.4217500083428906,-0.310255241592601,0.08628947981211407,250.34,2024,5,0,3
Colombo,-1.3714598894340473,-0.5227669691386264,-0.30013966172014056,393.49,2024,5,0,4
Galle,-0.3611302286987748,1.3651484195586363,0.3519595146155402,148.81,2024,5,0,5
Gampaha,0.6087862456070876,-1.0386149384930863,0.8671983699918794,414.09,2024,5,0,6
Hambantota,0.5279598727482654,-1.2811075736597128,0.448566799998603,126.27,2024,5,0,7
Jaffna,0.04300163559533417,1.6817115323761593,-1.1857064443982246,454.7,2024,5,0,8
Monaragala,-1.0683609912134655,-0.3649263084301678,-0.5658096965235655,208.18,2024,5,0,17
Kandy,-0.7652620929928838,-1.207037096008816,-1.6767934784287981,127.88,2024,5,0,10
Kegalle,1.6393224995570643,1.1887901394374534,-0.4933542324862673,140.74,2024,5,0,11
Kilinochchi,0.3663071270306216,-1.2035099304063923,0.08628947981211407,112.38,2024,5,0,12
Kurunegala,-1.027947804784054,-0.01132795678719621,0.2875546576934968,359.9,2024,5,0,13
Mannar,-1.1693939572869927,1.45068218541741,-0.9844412665168418,439.24,2024,5,0,14
Matale,-0.23989066941054185,-1.4962646754075557,-0.5416578751777998,294.23,2024,5,0,15
Monaragala,0.04300163559533417,-0.18680444550777298,0.448566799998603,368.87,2024,5,0,17
Monaragala,0.4471334998894432,1.84131577588583,-1.6848440855440534,180.26,2024,5,0,17
Mullaitivu,-1.1491873640722872,0.3740148852775885,-1.250111301320267,329.12,2024,5,0,18
Nuwara Eliya,0.42692690667473815,0.5662454106096777,0.9316032269139216,366.69,2024,5,0,19
Polonnaruwa,0.7300258048953192,-1.453056896777866,0.4807692284596247,71.5,2024,5,0,20
Monaragala,-0.9067082454958219,-1.4574658537808958,1.5998036174801131,176.52,2024,5,0,17
Ratnapura,0.7502323981100248,0.41016833270243097,1.1328684047953044,163.8,2024,5,0,22
Trincomalee,-1.3310467030046358,-0.08363485163688109,1.1892226546020916,108.18,2024,5,0,23
Vavuniya,1.4170499741953055,-0.6620900104343609,0.537123478266412,493.98,2024,5,0,24
Ampara,0.0025884491659234087,1.725801102406455,-0.622163946330353,192.8,2024,5,6,0
Anuradhapura,1.093744482760018,1.728446476608273,-0.7751254815202037,111.31,2024,5,6,1
Badulla,1.43725656741001,1.562669693294361,0.9557550482596884,279.53,2024,5,6,2
Batticaloa,-0.01761814404878161,-0.9998161168664261,0.4324655857680933,129.43,2024,5,6,3
Colombo,-0.8056752794222946,-0.9927617856615787,1.342184189791943,487.49,2024,5,6,4
Galle,-1.3714598894340473,0.7408401079296488,-0.6060627320998421,318.73,2024,5,6,5
Gampaha,0.6491994320364977,0.17296644593943994,0.9638056553749432,166.82,2024,5,6,6
Hambantota,-0.2196840761958361,-0.32524569540290166,-1.5157813361236918,98.61,2024,5,6,7
Jaffna,0.3258939406012109,-0.5201215949368087,-0.010317805570948722,358.54,2024,5,6,8
Kalutara,-0.8056752794222946,-1.095049588131865,-1.1213015874761818,340.5,2024,5,6,9
Kandy,1.376636787765894,1.374848124965301,0.899400798452901,321.55,2024,5,6,10
Kegalle,-1.674558787654629,-0.3534630202222908,0.19899797942568886,60.23,2024,5,6,11
Kurunegala,-1.290633516575225,0.5009928469648403,-0.05057084114722527,192.46,2024,5,6,13
Mannar,1.1341576691894282,0.9842145344968813,-0.2357348047980983,279.53,2024,5,6,14
Matale,1.3362236013364825,1.5900052267131444,-0.6624169819066295,232.81,2024,5,6,15
Matara,1.255397228477661,1.0856205455665615,1.5434493676733259,279.53,2024,5,6,16
Monaragala,-1.0683609912134655,-1.1797015625900327,-0.8797833740185225,124.11,2024,5,6,17
Mullaitivu,-0.44195660155759636,-1.0633050977100518,1.1328684047953044,108.02,2024,5,6,18
Nuwara Eliya,-1.290633516575225,-1.3525326771087918,-0.9763906594015864,279.53,2024,5,6,19
Polonnaruwa,-1.3108401097899307,-1.0033432824688497,-1.016643694977863,288.07,2024,5,6,20
Puttalam,-0.23989066941054185,-0.3649263084301678,-0.7992773028659694,409.71,2024,5,6,21
Ratnapura,1.0533312963306067,0.6341433484563332,0.08628947981211407,95.62,2024,5,6,22
Trincomalee,1.6797356859864758,0.6482520108660278,-1.773400763811862,261.96,2024,5,6,23
Vavuniya,0.04300163559533417,1.1782086426301825,-1.3869716222796074,192.34,2024,5,6,24
Ampara,-0.13885770333701458,-0.08363485163688109,1.5756517961343464,340.68,2024,6,5,0
Anuradhapura,-0.17927088976642536,-1.5324181228323985,0.8591477628766245,128.66,2024,6,5,1
Badulla,0.14403460166886142,-0.4116612526622811,-1.3386679795880754,403.67,2024,6,5,2
Batticaloa,-0.23989066941054185,1.3510397571489414,-1.7975525851576277,477.86,2024,6,5,3
Colombo,-1.27042692336052,-0.3111370329932071,-1.3064655511270542,469.16,2024,6,5,4
Galle,1.1745708556188397,-0.6356362684161834,-0.8636821597880122,124.43,2024,6,5,5
Gampaha,-1.71497197408404,-0.08363485163688109,0.062137658466348375,207.45,2024,6,5,6
Monaragala,-1.5129060419369853,0.8069744629750925,-0.7268218388286717,495.78,2024,6,5,17
Jaffna,-0.7450554997781781,1.6587849559604058,0.9557550482596884,163.82,2024,6,5,8
Kalutara,1.2351906352629554,-0.6620900104343609,0.08628947981211407,168.94,2024,6,5,9
Kandy,1.033124703115901,-1.4768652645942257,1.3663360111377088,461.54,2024,6,5,10
Kilinochchi,-1.0481543979987598,-0.8693109895767507,-0.4289493755642251,190.3,2024,6,5,12
Kurunegala,0.10362141523945066,-0.08363485163688109,-1.0005424807473522,186.87,2024,6,5,13
Mannar,-0.2803038558399526,-0.05629931821809779,0.08628947981211407,62.26,2024,6,5,14
Matale,-0.2196840761958361,1.813098451066441,0.8671983699918794,437.86,2024,6,5,15
Matara,-1.7957983469428613,0.60680781503755,-1.2581619084355222,111.35,2024,6,5,16
Monaragala,0.04300163559533417,-0.6400452254192129,1.3663360111377088,193.05,2024,6,5,17
Mullaitivu,1.1745708556188397,0.43397670051879056,0.08628947981211407,325.25,2024,6,5,18
Nuwara Eliya,-0.9067082454958219,0.23821900958427764,0.2875546576934968,116.76,2024,6,5,19
Polonnaruwa,1.558496126698243,-1.464520184985743,-0.8556315526727568,231.47,2024,6,5,20
Puttalam,-1.7553851605134505,-0.38961646764713326,0.3439089075002842,252.43,2024,6,5,21
Ratnapura,0.04300163559533417,1.1499913178107928,-1.411123443625373,395.8,2024,6,5,22
Trincomalee,0.04300163559533417,-1.5482903680433047,0.08628947981211407,335.7,2024,6,5,23
Vavuniya,-1.3916664826487524,0.20030197935822322,-0.9602894451710756,242.6,2024,6,5,24
Ampara,1.0533312963306067,1.7857629176476573,-0.30013966172014056,190.35,2024,6,4,0
Anuradhapura,0.7704389913247306,-1.4089673267475704,-0.7670748744049483,122.22,2024,6,4,1
Badulla,1.3160170081217784,-0.5262941347410501,0.03798583712058268,139.62,2024,6,4,2
Batticaloa,0.2652741609570944,0.5486095825975594,-1.6365404428525214,280.83,2024,6,4,3
Colombo,1.255397228477661,-1.5720987358596645,1.6159048317106228,362.68,2024,6,4,4
Galle,-1.3310467030046358,0.15356703512610992,0.9718562624901982,153.8,2024,6,4,5
Gampaha,1.5787027199129486,-1.4565840623802897,0.2634028363477311,491.51,2024,6,4,6
Hambantota,-0.4823697879870071,0.07949655747521307,0.8430465486461136,279.53,2024,6,4,7
Jaffna,0.04300163559533417,-0.5818469929792227,-0.9924918736320967,477.49,2024,6,4,8
Kalutara,0.30568734738650516,-0.9724805834476428,0.18289676519517803,313.15,2024,6,4,9
Kandy,1.6191159063423601,-0.15065099808293053,0.9316032269139216,287.13,2024,6,4,10
Kegalle,-1.3310467030046358,-1.2308454638251756,1.6722590815174103,470.85,2024,6,4,11
Kilinochchi,-1.7755917537281563,-0.1180247162605118,1.1489696190258152,311.76,2024,6,4,12
Kurunegala,0.0632082288100399,1.9171498363379385,1.4548926894055167,274.38,2024,6,4,13
Mannar,-1.3916664826487524,1.285787193504104,1.2697287257546448,420.78,2024,6,4,14
Matale,0.5077532795335596,1.9118590879343031,-0.26793723325911883,113.41,2024,6,4,15
Matara,0.3663071270306216,-0.014855122389619667,0.996008083835965,179.95,2024,6,4,16
Monaragala,0.7704389913247306,0.29994440762669167,1.6883602957479211,235.91,2024,6,4,17
Mullaitivu,0.04300163559533417,-0.8393300819561497,-1.0971497661304161,395.59,2024,6,4,18
Nuwara Eliya,0.6491994320364977,-1.0200973190803622,0.62568015653422,82.66,2024,6,4,19
Polonnaruwa,1.6191159063423601,1.2866689849047097,-0.6946194103676501,207.98,2024,6,4,20
Puttalam,-1.1693939572869927,1.2037805932477539,-1.1374028017066926,344.79,2024,6,4,21
Ratnapura,-0.4823697879870071,0.13769478991520337,-1.7009452997745642,295.37,2024,6,4,22
Trincomalee,0.9927115166864908,0.9806873688944574,1.7286133313241976,475.98,2024,6,4,23
Vavuniya,-0.2196840761958361,0.24174617518670136,1.3985384395987304,472.73,2024,6,4,24
Ampara,-1.1896005505016978,-0.3058462845895714,-1.3306173724728199,471.74,2024,6,3,0
Anuradhapura,0.7098192116806149,-0.7044159976634449,0.9799068696054541,248.49,2024,6,3,1
Badulla,-1.7957983469428613,0.9665787064847631,-1.773400763811862,225.36,2024,6,3,2
Batticaloa,-0.4217500083428906,-0.6550356792295136,1.511246939212304,306.75,2024,6,3,3
Colombo,0.04300163559533417,0.6464884280648161,1.068463547873262,90.06,2024,6,3,4
Galle,-1.2098071437164035,-0.5633293735664986,0.5773765138426886,178.34,2024,6,3,5
Gampaha,0.2652741609570944,-1.2096824702106337,-1.0729979447846498,160.25,2024,6,3,6
Hambantota,-0.5227829744164179,-1.2740532424548654,-0.6865688032523952,279.53,2024,6,3,7
Jaffna,0.9320917370423737,0.38459638208485936,0.3761113359613059,367.07,2024,6,3,8
Kalutara,1.6797356859864758,-0.08363485163688109,-1.0407955163236287,407.72,2024,6,3,9
Kandy,0.3865137202453274,-1.1391391581621604,0.5210222640359012,94.78,2024,6,3,10
Kegalle,-1.5331126351516904,-0.9768895404506723,1.068463547873262,134.91,2024,6,3,11
Kilinochchi,0.04300163559533417,-0.08363485163688109,1.0282105122969856,375.03,2024,6,3,12
Kurunegala,1.093744482760018,-0.07481693763082194,0.08628947981211407,478.43,2024,6,3,13
Mannar,1.6999422792011816,0.7787571381557032,-1.2581619084355222,189.9,2024,6,3,14
Matale,-0.3207170422693634,0.6209164774472445,-1.6767934784287981,388.51,2024,6,3,15
Matara,-1.5533192283663961,-0.3649263084301678,-0.4128481613337142,92.31,2024,6,3,16
Monaragala,1.1341576691894282,-0.31466419859563055,0.6176295494189652,327.82,2024,6,3,17
Mullaitivu,-1.0885675844281706,-1.4274849461602945,-1.362819800933841,349.23,2024,6,3,18
Nuwara Eliya,-1.5533192283663961,1.2558062858835026,0.2956052648087528,135.81,2024,6,3,19
Polonnaruwa,-1.1087741776428763,-0.3023191189871479,-0.5899615178693313,355.54,2024,6,3,20
Ratnapura,-0.4823697879870071,1.3580940883537889,-1.0407955163236287,423.44,2024,6,3,22
Vavuniya,-1.3512532962193415,-0.08363485163688109,-1.6043380143915003,413.96,2024,6,3,24
Ampara,1.65952909277177,-1.5183094604227036,-1.5399331574694581,412.4,2024,6,2,0
Anuradhapura,-0.7854686862075888,0.10242313389096679,-1.0568967305541395,82.96,2024,6,2,1
Badulla,-1.71497197408404,-0.6664989674373905,-1.0488461234388842,149.49,2024,6,2,2
Batticaloa,0.04300163559533417,-1.484801387199679,1.5192975463275602,273.84,2024,6,2,3
Colombo,1.0533312963306067,0.7108592003090479,-0.19548176922182176,435.04,2024,6,2,4
Galle,0.1238280084541564,-1.0077522394718792,-1.4352752649711387,242.69,2024,6,2,5
Gampaha,-0.9471214319252326,1.1261829499944334,0.08628947981211407,489.93,2024,6,2,6
Jaffna,-0.7046423133487674,-0.25029342635139895,-1.5721355859304793,58.76,2024,6,2,8
Kalutara,-0.34092363548406907,1.3510397571489414,-0.9924918736320967,363.72,2024,6,2,9
Kandy,0.6491994320364977,0.44632178012727336,-1.298414944011799,88.99,2024,6,2,10
Kegalle,-0.9067082454958219,-0.1938587767126204,0.005783408659560982,89.44,2024,6,2,11
Kilinochchi,-0.9471214319252326,-1.4124944923499938,-0.19548176922182176,286.28,2024,6,2,12
Kurunegala,1.5382895334835371,-1.5923799380736006,1.2294756901783683,377.44,2024,6,2,13
Mannar,0.10362141523945066,0.8792813578247772,1.1892226546020916,250.68,2024,6,2,14
Matale,-0.866295059066411,-0.8499115787634207,1.1167671905647947,117.72,2024,6,2,15
Matara,-1.6947653808693341,0.36960592827455896,1.0443117265274964,164.23,2024,6,2,16
Monaragala,-0.5834027540605343,-0.4980768099216608,-1.6848440855440534,140.44,2024,6,2,17
Mullaitivu,-1.1289807708575814,-0.6268183544101242,-0.4933542324862673,384.1,2024,6,2,18
Nuwara Eliya,0.08341482202474564,-1.083586299923988,1.6159048317106228,159.91,2024,6,2,19
Polonnaruwa,1.1745708556188397,-1.516545877621492,1.623955438825879,84.6,2024,6,2,20
Puttalam,-1.1087741776428763,-1.2105642616112398,-0.6865688032523952,275.92,2024,6,2,21
Ratnapura,0.7098192116806149,-1.1179761645476185,-1.8378056207339042,480.11,2024,6,2,22
Trincomalee,1.43725656741001,-0.4442875344847001,1.5998036174801131,127.94,2024,6,2,23
Vavuniya,0.6087862456070876,-0.2520570091526107,-0.6543663747913735,177.75,2024,6,2,24
Ampara,-0.5834027540605343,0.5688907848114956,0.27950405057824196,429.88,2024,6,1,0
Anuradhapura,-0.7652620929928838,-0.8816560691852335,1.4870951178665384,387.22,2024,6,1,1
Badulla,-0.8865016522811161,0.5362645029890768,0.08628947981211407,159.68,2024,6,1,2
Batticaloa,1.0533312963306067,-0.6559174706301195,-0.35649391152692794,341.51,2024,6,1,3
Colombo,-0.6844357201340616,1.4065926153871142,-1.6606922641982877,325.18,2024,6,1,4
Galle,-0.866295059066411,1.5185801232640652,0.6417813707647309,314.69,2024,6,1,5
Monaragala,1.0533312963306067,-0.08363485163688109,0.2070485865409437,449.29,2024,6,1,17
Hambantota,-1.1693939572869927,-0.22560326713443324,0.6578825849952418,354.45,2024,6,1,7
Kalutara,1.4776697538394215,-0.5959556553889173,-1.250111301320267,194.23,2024,6,1,9
Kandy,-0.01761814404878161,-0.3825621364422861,-0.27598784037437485,92.52,2024,6,1,10
Kegalle,1.093744482760018,-1.5332999142330044,1.6642084744021555,207.5,2024,6,1,11
Kilinochchi,0.2046543813129779,-0.2935012049810888,1.5595505819038367,471.25,2024,6,1,12
Kurunegala,1.4574631606247157,1.4568547252216513,0.7142368348020292,417.6,2024,6,1,13
Monaragala,-0.26009726262524757,-0.44869649148772967,-0.6704675890218843,456.24,2024,6,1,17
Matara,0.04300163559533417,1.572369398701026,1.7688663669004743,279.53,2024,6,1,16
Monaragala,-1.4118730758634581,0.5424370427933181,-1.5157813361236918,83.03,2024,6,1,17
Mullaitivu,0.5885796523923819,-1.3507690943075799,-0.6543663747913735,319.1,2024,6,1,18
Nuwara Eliya,0.9522983302570794,-0.17357757449868425,0.7705910846088154,100.67,2024,6,1,19
Polonnaruwa,1.376636787765894,-0.08363485163688109,0.633730763649476,213.87,2024,6,1,20
Puttalam,-0.9875346183546433,0.9903870743011227,0.08628947981211407,217.31,2024,6,1,21
Ratnapura,0.04300163559533417,-0.08363485163688109,-1.1293521945914373,220.07,2024,6,1,22
Trincomalee,-1.3512532962193415,0.9630515408823391,-1.1052003732456714,465.23,2024,6,1,23
Vavuniya,-0.8460884658517053,1.1685089372235173,-0.4289493755642251,423.71,2024,6,1,24
Ampara,-0.8056752794222946,0.15356703512610992,0.6739837992257526,233.52,2024,7,0,0
Anuradhapura,1.2756038216923669,-1.4557022709796839,-0.18743116210656577,437.74,2024,7,0,1
Badulla,1.2756038216923669,-0.08363485163688109,1.0282105122969856,470.11,2024,7,0,2
Batticaloa,0.04300163559533417,0.3405068120545637,-1.7975525851576277,432.8,2024,7,0,3
Colombo,0.9522983302570794,1.7831175434458395,-0.34844330441167193,486.15,2024,7,0,4
Galle,-0.6642291269193565,1.852779064093707,0.4968704426901355,479.48,2024,7,0,5
Gampaha,0.6491994320364977,1.818389199470076,0.8430465486461136,334.33,2024,7,0,6
Hambantota,0.30568734738650516,-0.08363485163688109,0.08628947981211407,266.75,2024,7,0,7
Jaffna,0.7098192116806149,-0.1991495251162558,-1.5882368001609901,241.25,2024,7,0,8
Kalutara,-0.8460884658517053,-0.1418330840768714,0.17484615807992318,190.15,2024,7,0,9
Kandy,0.24506756774238866,-0.08539843443809282,-0.3162408759506514,101.67,2024,7,0,10
Kegalle,-0.6440225337046508,1.3774934991671188,-0.8717327669032671,118.42,2024,7,0,11
Kilinochchi,1.3160170081217784,0.9868599086986988,1.3019311542156664,371.94,2024,7,0,12
Kurunegala,-1.1693939572869927,1.7795903778434161,1.6400566530563898,55.05,2024,7,0,13
Mannar,0.2652741609570944,1.5344523684749718,-1.4916295147779262,466.95,2024,7,0,14
Matale,-0.23989066941054185,-1.2502448746385058,0.38416194307656076,311.68,2024,7,0,15
Monaragala,0.10362141523945066,-0.6841347954495087,-0.1713299478760549,137.45,2024,7,0,17
Monaragala,-0.34092363548406907,0.7276132369205601,-1.1454534088219481,470.66,2024,7,0,17
Mullaitivu,-0.15906429655172033,1.0935566681720146,0.5129716569206464,482.4,2024,7,0,18
Nuwara Eliya,0.2652741609570944,1.500944295251947,-0.4128481613337142,216.63,2024,7,0,19
Polonnaruwa,1.376636787765894,1.0794480057623197,1.358285404022454,216.88,2024,7,0,20
Puttalam,-1.816004940157567,1.0512306809429306,-0.968340052286331,481.54,2024,7,0,21
Ratnapura,-0.46216319477230206,0.6949869550981413,0.5934777280731995,81.58,2024,7,0,22
Trincomalee,-1.5129060419369853,0.7135045745108652,0.7947429059545822,92.7,2024,7,0,23
Vavuniya,-0.5834027540605343,0.4701301479436332,0.021884622890071828,242.34,2024,7,0,24
Ampara,-1.7755917537281563,1.5573789448907258,0.7061862276867732,212.76,2024,7,6,0
Anuradhapura,0.04300163559533417,1.3422218431428823,-1.7975525851576277,126.51,2024,7,6,1
Badulla,0.04300163559533417,-1.5183094604227036,-0.622163946330353,406.24,2024,7,6,2
Monaragala,-0.11865111012230886,1.2954868989107688,-1.153504015937203,351.82,2024,7,6,17
Colombo,0.10362141523945066,-0.08363485163688109,0.9718562624901982,251.57,2024,7,6,4
Galle,0.4875466863188546,0.7002777035017765,0.08628947981211407,126.74,2024,7,6,5
Gampaha,0.9522983302570794,-0.052772152615674084,0.08628947981211407,435.48,2024,7,6,6
Hambantota,0.4875466863188546,1.4462732284143802,-1.1857064443982246,279.53,2024,7,6,7
Jaffna,-0.8056752794222946,0.9110258482465904,0.6659331921104966,471.58,2024,7,6,8
Kalutara,0.6289928388217919,-0.5245305519398382,-0.5175060538320342,410.69,2024,7,6,9
Kandy,-1.432079669078163,0.6808782926884466,0.6900850134562623,92.73,2024,7,6,10
Kegalle,1.0129181099011966,-0.7361604880852577,0.9235526197986668,285.42,2024,7,6,11
Kilinochchi,0.16424119488356714,-0.7061795804646566,0.9155020126834119,97.99,2024,7,6,12
